name,channel,link,rss_url,platform,confidence,topic,geography,group,notes
"Ryan McBeth","Ryan McBeth Programming","https://www.youtube.com/@RyanMcBethProgramming","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Tech","Washington, D.C.","Money & Work","fetch https://www.youtube.com/@RyanMcBethProgramming extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Ryan Sutton","The Lo Times","https://thelotimes.com","https://thelotimes.com/feed","Newsletter - Substack","HIGH","Restaurants, Investigative","New York, NY","Journalism Formats, Lifestyle & Personal Life","Substack /feed"
"Ryan Welton","Oklahoma Memo","https://oklahomamemo.com","https://oklahomamemo.com/feed","Newsletter - Beehiiv","HIGH","Politics, Local news","Oklahoma - US","Civic Life, Power & Politics","Beehiiv /feed"
"Saagar Enjeti","Breaking Points","https://www.youtube.com/c/breakingpoints","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics","Washington, D.C.","Power & Politics","fetch https://www.youtube.com/c/breakingpoints extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Sabine Hossenfelder","Sabine Hossenfelder","https://www.youtube.com/@SabineHossenfelder","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Science","Germany","Science, Health & Environment","fetch https://www.youtube.com/@SabineHossenfelder extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Sally Squires","Lean Plate Club","https://leanplateclub.substack.com","https://leanplateclub.substack.com/feed","Newsletter - Substack","HIGH","Food, Health/Wellness","Washington, D.C.","Lifestyle & Personal Life, Science, Health & Environment","Substack /feed"
"Sam Denby","Wendover Productions","https://www.youtube.com/@Wendoverproductions","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Explanatory","Colorado - US","Journalism Formats","fetch https://www.youtube.com/@Wendoverproductions extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Sam Ro","TKer by Sam Ro","https://www.tker.co","https://www.tker.co/feed","Newsletter - Substack","HIGH","Finance/Economics","New York, NY","Money & Work","Substack /feed"
"Sam Robinson","Detroit One Million","https://www.detroitonemillion.com","https://www.detroitonemillion.com/feed","Newsletter - Substack","HIGH","Local news","Detroit, MI","Civic Life","Substack /feed"
"Sam Sanders","The Sam Sanders Show","https://www.instagram.com/samsanders","NEEDS_LOOKUP","Podcast","PENDING","Entertainment/Hollywood","Los Angeles, CA","Culture & Media","Check Listen Notes for feed URL"
"Sammy Roth","Climate Colored Goggles","https://www.climatecoloredgoggles.com","https://www.climatecoloredgoggles.com/feed","Newsletter - Substack","HIGH","Climate/Environment, Entertainment/Hollywood","Los Angeles, CA","Science, Health & Environment, Culture & Media","Substack /feed"
"Sandro Galea","The Healthiest Goldfish","https://sandrogalea.substack.com","https://sandrogalea.substack.com/feed","Newsletter - Substack","HIGH","Health/Wellness","Missouri - US","Science, Health & Environment","Substack /feed"
"Sara Petersen","In Pursuit of Clean Countertops","https://substack.com/@sarapetersen","https://substack.com/@sarapetersen/feed","Newsletter - Substack","HIGH","Parenting, Home, Day in a Life","New Hampshire, U.S.","Journalism Formats, Lifestyle & Personal Life","Substack /feed"
"Sarah Mock","Sarah Mock","https://sarahmock.substack.com","https://sarahmock.substack.com/feed","Newsletter - Substack","HIGH","Agriculture","Albuquerque, NM","Civic Life","Substack /feed"
"Sari Botton","Oldster","https://oldster.substack.com","https://oldster.substack.com/feed","Newsletter - Substack","HIGH","Health/Wellness, Lifestyle","New York, NY","Science, Health & Environment, Lifestyle & Personal Life","Substack /feed"
"Saul","Remote Queer","https://remotequeer.co","https://remotequeer.co/rss","Newsletter - Ghost","HIGH","Travel, LGBTQIA","International","Social Issues, Lifestyle & Personal Life","Ghost /rss"
"Sayash Kapoor","AI as Normal Technology","https://www.normaltech.ai","https://www.normaltech.ai/feed","Newsletter - Substack","HIGH","Tech","New Jersey - US","Money & Work","Substack /feed"
"Scott Alexander","Astral Codex Ten","https://astralcodexten.substack.com","https://astralcodexten.substack.com/feed","Newsletter - Substack","HIGH","Tech, Mental Health","San Francisco, CA","Science, Health & Environment, Money & Work","Substack /feed"
"Scott Braddock","Quorum Report","quorumreport.com","quorumreport.com/feed","Website","MEDIUM","Politics, Local","Texas - US","Civic Life, Power & Politics","WordPress likely; custom sites may 404"
"Scott Choppin","The Real Signal","https://therealsignal.substack.com","https://therealsignal.substack.com/feed","Newsletter - Substack","HIGH","Real Estate","Long Beach, CA","Money & Work","Substack /feed"
"Scott Rouse","The Behavior Panel","https://www.youtube.com/@thebehaviorpanel","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics, General News, Crime","National - US","Civic Life, General News, Power & Politics","fetch https://www.youtube.com/@thebehaviorpanel extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Scott Sumner","The Money Illusion","https://scottsumner.substack.com","https://scottsumner.substack.com/feed","Newsletter - Substack","HIGH","Finance/Economics","National - US","Money & Work","Substack /feed"
"Seamus Hughes","Court Watch","https://twitter.com/SeamusHughes","https://twitter.com/SeamusHughes/feed","Newsletter - Beehiiv","HIGH","Law/Legal Issues, Government Accountability","Washington, D.C.","Power & Politics","Beehiiv /feed"
"Sean Beckner-Carmitchel","LA Ten Four","https://latenfour.com","https://latenfour.com/feed","Website","MEDIUM","Local, Law/Legal Issues","Los Angeles, CA","Power & Politics, Civic Life","WordPress likely; custom sites may 404"
"Sean Highkin","The Rose Garden Report","rosegardenreport.com","rosegardenreport.com/feed","Website","MEDIUM","Sports, Local News","Portland, OR","Civic Life, Lifestyle & Personal Life","WordPress likely; custom sites may 404"
"Seth Godin","Seth's Blog","https://seths.blog","https://seths.blog/feed","Website","MEDIUM","Tech, Media/Power","New York - US","Culture & Media, Money & Work","WordPress likely; custom sites may 404"
"Seulki Lee","Dunia Media","https://www.youtube.com/@the_dunia_media","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","World","South Korea","General News","fetch https://www.youtube.com/@the_dunia_media extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Shajan C Kumar","News Natives","https://newsnatives.com/news-updates","https://newsnatives.com/news-updates/feed","Website","MEDIUM","Data Visualization, Tech","India","Journalism Formats, Money & Work","WordPress likely; custom sites may 404"
"Shannon Henry Kleiber","Cadence: On Writing & Sound","https://cadence.ghost.io","https://cadence.ghost.io/rss","Newsletter - Ghost","HIGH","Books/Writing, Media/Power","Madison, WI","Culture & Media","Ghost /rss"
"Sherrilyn Ifill","Sherrilyn's Newsletter","https://sherrilyn.substack.com","https://sherrilyn.substack.com/feed","Newsletter - Substack","HIGH","Law/Legal Issues","New York, NY","Power & Politics","Substack /feed"
"Simon Owens","Simon Owens's Media Newsletter","https://simonowens.substack.com","https://simonowens.substack.com/feed","Newsletter - Substack","HIGH","Media/Power","Washington, D.C.","Culture & Media","Substack /feed"
"Simone Giertz","Simone Giertz","https://www.youtube.com/@SimoneGiertz","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Tech","Los Angeles, CA","Money & Work","fetch https://www.youtube.com/@SimoneGiertz extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Skye Jethani","The Holy Post","https://www.holypost.com","NEEDS_LOOKUP","Podcast","PENDING","Faith/Religion, Culture","Illinois - US","Culture & Media, Social Issues","Check Listen Notes for feed URL"
"Sophia Laurenzi","Surface Level","https://sophialaurenzi.substack.com","https://sophialaurenzi.substack.com/feed","Newsletter - Substack","HIGH","Crime, Mental Health, Identity/Belonging","New York, NY","Civic Life, Social Issues, Science, Health & Environment","Substack /feed"
"Sophia Li","Steward","https://www.instagram.com/sophfei","NEEDS_LOOKUP","Podcast","PENDING","Activism, Climate/Environment, Outdoors","New York, NY","Social Issues, Science, Health & Environment, Lifestyle & Personal Life","Check Listen Notes for feed URL"
"Spencer Ackerman","Forever Wars","https://www.forever-wars.com","https://www.forever-wars.com/rss","Newsletter - Ghost","HIGH","National Security","New York, NY","Power & Politics","Ghost /rss"
"Sree Sreenivasan","Sree’s Sunday Note","http://sreenet.Substack.com","http://sreenet.Substack.com/feed","Newsletter - Substack","HIGH","Tech, Media/Power","New York, NY","Culture & Media, Money & Work","Substack /feed"
"Stephanie. Lau","Cook Club","https://stephhlau.substack.com","https://stephhlau.substack.com/feed","Newsletter - Substack","HIGH","Food","New York, NY","Lifestyle & Personal Life","Substack /feed"
"Stephen Janis","Police Accountability Report","https://www.youtube.com/@PoliceAccountabilityReport","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Government Accountability, Investigative","Baltimore, MD","Power & Politics, Journalism Formats","fetch https://www.youtube.com/@PoliceAccountabilityReport extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Stephen Smysnuik","The Level","https://www.readthelevel.ca","https://www.readthelevel.ca/feed","Website","MEDIUM","World","Canada","General News","WordPress likely; custom sites may 404"
"Steve Burke","Gamers Nexus","https://www.youtube.com/@GamersNexus","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Tech","North Carolina - US","Money & Work","fetch https://www.youtube.com/@GamersNexus extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Steve Matteo","MatteoMedia","https://www.thevinyldistrict.com","https://www.thevinyldistrict.com/feed","Website","MEDIUM","Music, Books/Writing, Art","New York - US","Culture & Media","WordPress likely; custom sites may 404"
"Steve Morris","The Long Run","https://thelongrun.news","https://thelongrun.news/feed","Newsletter - Beehiiv","HIGH","Politics","New York, NY","Power & Politics","Beehiiv /feed"
"Steve Mould","Steve Mould","https://www.youtube.com/@SteveMould","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Science","United Kingdom","Science, Health & Environment","fetch https://www.youtube.com/@SteveMould extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Steve Ram","Steve Ram","https://www.youtube.com/channel/UC_9iG1I_ic5jUOyzR9vTMBg/about","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics, Internet Culture, General News","Houston, TX","General News, Culture & Media, Power & Politics","fetch https://www.youtube.com/channel/UC_9iG1I_ic5jUOyzR9vTMBg/about extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Steve Vladeck","One First","https://www.stevevladeck.com","https://www.stevevladeck.com/feed","Newsletter - Substack","HIGH","Politics","National - US","Power & Politics","Substack /feed"
"Steven Bartlett","The Diary of a CEO","https://stevenbartlett.com","NEEDS_LOOKUP","Podcast","PENDING","Business, Self Help","United Kingdom","Money & Work, Lifestyle & Personal Life","Check Listen Notes for feed URL"
"Steven Crowder","Louder with Crowder","https://www.youtube.com/@LouderWithCrowder","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics","Dallas, TX","Power & Politics","fetch https://www.youtube.com/@LouderWithCrowder extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Suzanne Kianpour","Helmet to Heels","www.helmettoheels.com","www.helmettoheels.com/feed","Newsletter - Substack","HIGH","Fashion, Politics, World","National - US","Lifestyle & Personal Life, Power & Politics, General News","Substack /feed"
"Sydnee McElroy","Sawbones","https://www.themcelroy.family/sawbones","NEEDS_LOOKUP","Podcast","PENDING","Health/Wellness, History","West Virginia - US","Science, Health & Environment, Culture & Media","Check Listen Notes for feed URL"
"Taegan Goddard","Political Wire","https://politicalwire.com","https://politicalwire.com/feed","Website","MEDIUM","Politics","New York - US","Power & Politics","WordPress likely; custom sites may 404"
"Tanmoy Goswami","Sanity by Tanmoy","https://www.sanitybytanmoy.com","https://www.sanitybytanmoy.com/rss","Newsetter - Ghost","HIGH","Mental Health, Health/Wellness, World","India","Science, Health & Environment, General News","Ghost /rss"
"Tara Palmeri","The Red Letter","https://www.tarapalmeri.com","https://www.tarapalmeri.com/feed","Newsletter - Substack","HIGH","Politics, Media/Power","Washington, D.C.","Culture & Media, Power & Politics","Substack /feed"
"Tara Parker-Pope","One Day Better","https://substack.com/@taraparkerpope","https://substack.com/@taraparkerpope/feed","Newsletter - Substack","HIGH","Health/Wellness","National - US","Science, Health & Environment","Substack /feed"
"Tatum Hunter","Tatum Hunter","https://bytatumhunter.substack.com","https://bytatumhunter.substack.com/feed","Newsletter - Substack","HIGH","Politics","Washington, D.C.","Power & Politics","Substack /feed"
"Taya Graham","Police Accountability Report","https://www.youtube.com/@PoliceAccountabilityReport","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Government Accountability, Investigative","Baltimore, MD","Power & Politics, Journalism Formats","fetch https://www.youtube.com/@PoliceAccountabilityReport extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Taylor Justin","The Haute Seeker","https://thehauteseeker.com/about","https://thehauteseeker.com/about/feed","Website","MEDIUM","Things to do, Restaurants, Lifestyle, Food, Fashion, Design, Culture, Local","Chicago, IL","Culture & Media, Lifestyle & Personal Life, Civic Life","WordPress likely; custom sites may 404"
"Ted Gioa","The Honest Broker","https://www.honest-broker.com","https://www.honest-broker.com/feed","Newsletter - Substack","HIGH","Books/Writing, Art, Music","San Francisco, CA","Culture & Media","Substack /feed"
"Ted Williams","Tiny Money","https://tinymoney.com","https://tinymoney.com/feed","Newsletter - Beehiiv","HIGH","Careers, Local","Charlotte, NC","Money & Work, Civic Life","Beehiiv /feed"
"The Bigs","The Bigs","https://www.thebigs.us","https://www.thebigs.us/feed","Website","MEDIUM","Local, Sports","Chicago, IL","Civic Life, Lifestyle & Personal Life","WordPress likely; custom sites may 404"
"Theo Henderson","We The Unhoused","https://podcasts.apple.com/us/podcast/we-the-unhoused/id1490017575","NEEDS_LOOKUP","Podcast","PENDING","Activism, Housing","Los Angeles, CA","Social Issues, Civic Life","Check Listen Notes for feed URL"
"Theresa Goodrich","Living Landmarks Of Chicago","https://chicagolandmarks.substack.com","https://chicagolandmarks.substack.com/feed","Newsletter - Substack","HIGH","Culture, Architecture, Local, History, Things to do","Chicago, IL","Culture & Media, Civic Life, Lifestyle & Personal Life","Substack /feed"
"Thinking Basketball","Thinking Basketball","https://www.thinkingbasketball.net","NEEDS_LOOKUP","Podcast","PENDING","Sports","National - US","Lifestyle & Personal Life","Check Listen Notes for feed URL"
"Thomas Zimmer","Democracy Americana","https://steady.page/en/democracyamericana/posts","https://steady.page/en/democracyamericana/posts/feed","Website","MEDIUM","History","Germany","Culture & Media","WordPress likely; custom sites may 404"
"Tim Foley","Caitlin's Newsletter","https://www.caitlinjohnst.one","https://www.caitlinjohnst.one/feed","Newsletter - Substack","HIGH","Politics, Foreign Policy","Australia","Power & Politics","Substack /feed"
"Tim Pool","Timcast","https://www.youtube.com/@Timcast","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics, Culture","National - US","Culture & Media, Power & Politics","fetch https://www.youtube.com/@Timcast extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Tim Urban","Wait But Why","https://waitbutwhy.com","https://waitbutwhy.com/feed","Website","MEDIUM","Explanatory","New York, NY","Journalism Formats","WordPress likely; custom sites may 404"
"Timothy Snyder","Thinking About...","https://snyder.substack.com","https://snyder.substack.com/feed","Newsletter - Substack","HIGH","History","New Haven, CT","Culture & Media","Substack /feed"
"Tina Brown","Fresh Hell","https://tinabrown.substack.com","https://tinabrown.substack.com/feed","Newsletter - Substack","HIGH","Media/Power","New York, NY","Culture & Media","Substack /feed"
"Todd Miller","The Border Chronicle","https://theborderchronicle.substack.com","https://theborderchronicle.substack.com/feed","Newsletter - Substack","HIGH","Immigration","Tucson, AZ","Social Issues","Substack /feed"
"Tom Lobianco","24 Sight News","https://www.linkedin.com/in/tomlobianco","https://www.linkedin.com/in/tomlobianco/feed","Newsletter - Substack","HIGH","Politics","Washington, D.C.","Power & Politics","Substack /feed"
"Tom Martin","LawDroid","https://lawdroid.substack.com","https://lawdroid.substack.com/feed","Newsletter - Substack","HIGH","Law/Legal Issues, Politics, Tech","Canada","Power & Politics, Money & Work","Substack /feed"
"Tom Nicholas","Tom Nicholas","https://www.youtube.com/@Tom_Nicholas","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics, History","United Kingdom","Culture & Media, Power & Politics","fetch https://www.youtube.com/@Tom_Nicholas extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Tommy Tomlinson","The Writing Shed","https://tommytomlinson.substack.com","https://tommytomlinson.substack.com/feed","Newsletter - Substack","HIGH","Culture, Local, Books/Writing","Charlotte, NC","Culture & Media, Civic Life","Substack /feed"
"Tomo Chien","Morning Trojan","https://morningtrojan.com","https://morningtrojan.com/feed","Newsletter - Beehiiv","HIGH","Local news, University","Los Angeles, CA","Civic Life","Beehiiv /feed"
"Tony Mecia","The Charlotte Ledger","https://www.thecharlotteledger.com","https://www.thecharlotteledger.com/feed","Newsletter - Substack","HIGH","Local News","Charlotte, NC","Civic Life","Substack /feed"
"Ty Burr","Ty Burr's Watch List","https://www.tyburrswatchlist.com","https://www.tyburrswatchlist.com/rss","Newsletter - Ghost","HIGH","Entertainment/Hollywood, Film/Movies","National - US","Culture & Media","Ghost /rss"
"Tyler Dunne","Go Long","https://golongtd.com","https://golongtd.com/feed","Newsletter - Substack","HIGH","Sports, Investigative","New York - US","Journalism Formats, Lifestyle & Personal Life","Substack /feed"
"Ulrike Langer","News Machines","https://newsmachines.beehiiv.com","https://newsmachines.beehiiv.com/feed","Newsletter - Beehiiv","HIGH","Tech, Media/Power","Washington - US","Culture & Media, Money & Work","Beehiiv /feed"
"Valentin Farkasch","Orbit for Creators","https://www.youtube.com/@orbitforcreators","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Media/Power","Austria","Culture & Media","fetch https://www.youtube.com/@orbitforcreators extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Vanessa Armstrong","Tube Talk Media","https://tubetalk.media","https://tubetalk.media/feed","Newsletter - Beehiiv","HIGH","History, Entertainment/Hollywood, Books/Writing","Los Angeles, CA","Culture & Media","Beehiiv /feed"
"Victoria M. Walker","Carrying On","https://victoriamwalker.substack.com","https://victoriamwalker.substack.com/feed","Newsletter - Substack","HIGH","Travel","New York, NY","Lifestyle & Personal Life","Substack /feed"
"Victoria Wolff","Our Amagansett House","https://ouramagansetthouse.substack.com","https://ouramagansetthouse.substack.com/feed","Newsletter - Substack","HIGH","Day in a life, Design, Lifestyle","New York, NY","Journalism Formats, Culture & Media, Lifestyle & Personal Life","Substack /feed"
"Vince Beiser","Power Metal","https://powermetal.substack.com","https://powermetal.substack.com/feed","Newsletter - Substack","HIGH","Climate/Environment, Utility, Tech, Government Accountability","Canada","Science, Health & Environment, Power & Politics, Money & Work, Civic Life","Substack /feed"
"Virginia Sole-Smith","Burnt Toast","https://virginiasolesmith.substack.com","https://virginiasolesmith.substack.com/feed","Newsletter - Substack","HIGH","Food, Home, Parenting","New York, NY","Lifestyle & Personal Life","Substack /feed"
"Vlad","A Different Perspective","https://vladyyy.substack.com","https://vladyyy.substack.com/feed","Newsletter - Substack","HIGH","Self Help, Tech, Culture","California - US","Culture & Media, Lifestyle & Personal Life, Money & Work","Substack /feed"
"Vlad Vexler","Vlad Vexler","https://www.youtube.com/vladvexler","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","World, Politics","United Kingdom","Power & Politics, General News","fetch https://www.youtube.com/vladvexler extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Walter Hickey","Numlock News","https://www.numlock.com","https://www.numlock.com/feed","Newsletter - Substack","HIGH","General News","New York, NY","General News","Substack /feed"
"Wendall Wilson","Level1Techs","https://www.youtube.com/c/level1techs","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Tech","Kentucky - US","Money & Work","fetch https://www.youtube.com/c/level1techs extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Wendell Potter","HEALTH CARE un-covered","https://wendellpotter.substack.com","https://wendellpotter.substack.com/feed","Newsletter - Substack","HIGH","Health/Wellness, Policy","Philadelphia, PA","Science, Health & Environment, Power & Politics","Substack /feed"
"Whitney Bauck","Unwrinkling","https://whitneybauck.substack.com","https://whitneybauck.substack.com/feed","Newsletter - Substack","HIGH","Climate/Environment, Food, Explanatory","New York, NY","Science, Health & Environment, Journalism Formats, Lifestyle & Personal Life","Substack /feed"
"William (Will) Flanary","Dr. Glaucomflecken","https://www.youtube.com/@DGlaucomflecken","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Comedy, Health/Wellness","Oregon - US","Culture & Media, Science, Health & Environment","fetch https://www.youtube.com/@DGlaucomflecken extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"William Spaniel","William Spaniel","https://www.youtube.com/@Gametheory101","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","World, National Security","National - US","Power & Politics, General News","fetch https://www.youtube.com/@Gametheory101 extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Yeganeh Torbati","Yeganeh Torbati","https://yeganehtorbati.substack.com","https://yeganehtorbati.substack.com/feed","Newsletter - Substack","HIGH","Foreign Policy, World","Turkey","Power & Politics, General News","Substack /feed"
"Yessina Funes","Possibilities","https://www.possibilities.news","https://www.possibilities.news/rss","Newsletter - Ghost","HIGH","Climate/Environment","New York, NY","Science, Health & Environment","Ghost /rss"
"Yonah Freemark","The Transport Politic","https://www.thetransportpolitic.com","https://www.thetransportpolitic.com/feed","Website","MEDIUM","Urban planning, Transit/Transportation","Washington, D.C.","Civic Life","WordPress likely; custom sites may 404"
"Yoni Greenbaum","Backstory & Strategy","https://www.backstoryandstrategy.com","https://www.backstoryandstrategy.com/feed","Newsletter - Substack","HIGH","Media/Power, Business","Pennsylvania - US","Money & Work, Culture & Media","Substack /feed"
"Yowei Shaw","Proxy","https://www.proxypodcast.com","NEEDS_LOOKUP","Podcast","PENDING","Science, Mental Health, Health/Wellness, Culture, Identity/Belonging","Philadelphia, PA","Culture & Media, Science, Health & Environment, Social Issues","Check Listen Notes for feed URL"
"Yulia Denisyuk","Going Places Media","https://www.goingplacesmedia.com","https://www.goingplacesmedia.com/rss","Newsletter - Ghost","HIGH","Travel","Chicago, IL","Lifestyle & Personal Life","Ghost /rss"
"Zach Griff","From the Tray Table","https://fromthetraytable.com","https://fromthetraytable.com/feed","Newsletter - Beehiiv","HIGH","Travel","New York, NY","Lifestyle & Personal Life","Beehiiv /feed"
"Zack Richard","NFL Historic","https://www.instagram.com/nflhistoric","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Sports","National - US","Lifestyle & Personal Life","fetch https://www.instagram.com/nflhistoric extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Zeke Hausfather","The Climate Brink","https://www.theclimatebrink.com","https://www.theclimatebrink.com/feed","Newsletter - Substack","HIGH","Climate/Environment","Texas - US","Science, Health & Environment","Substack /feed"
"Zerlina Maxwell","The Inner Work Dispatch","https://zerlinamaxwell.substack.com/about","https://zerlinamaxwell.substack.com/about/feed","Newsletter - Substack","HIGH","Politics, Gender","Italy","Social Issues, Power & Politics","Substack /feed"
"Zoë Hannah","Mothership","https://www.mothership.blog","https://www.mothership.blog/rss","Newsletter - Ghost","HIGH","Games/Gaming, Gender","National - US","Culture & Media, Social Issues","Ghost /rss"
"柴静 Chai Jing","柴静 Chai Jing","https://www.youtube.com/@chaijing2023","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Investigative, Climate/Environment","International","Science, Health & Environment, Journalism Formats","fetch https://www.youtube.com/@chaijing2023 extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"王志安","Wang Zhian","https://www.youtube.com/@wangzhian","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Investigative, World","Japan","Journalism Formats, General News","fetch https://www.youtube.com/@wangzhian extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Greg Prince","Faith and Fear in Flushing","https://www.faithandfearinflushing.com","https://www.faithandfearinflushing.com/feed","Website","MEDIUM","Sports","New York, NY","Lifestyle & Personal Life","WordPress likely; custom sites may 404"
"Roger Sollenberger","The Memo","https://sollenbergerrc.substack.com","https://sollenbergerrc.substack.com/feed","Newsletter - Substack","HIGH","Politics","National - US","Power & Politics","Substack /feed"
"Jeffrey Bellone","MetsFix","https://themetropolitan.substack.com","https://themetropolitan.substack.com/feed","Newsletter - Substack","HIGH","Sports","New York, NY","Lifestyle & Personal Life","Substack /feed"
